,Unnamed: 0,country,state,district,year,dyid,Serial No.,District,calcium,SDP,Gini,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
5468,5468,India,Uttar Pradesh,Kasganj,2012,Kasganj2012,577.0,Kanshiram Nagar,,381471.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5469,5469,India,Uttar Pradesh,Kasganj,2013,Kasganj2013,577.0,Kanshiram Nagar,,400680.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5470,5470,India,Uttar Pradesh,Kasganj,2014,Kasganj2014,577.0,Kanshiram Nagar,,413263.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5471,5471,India,Uttar Pradesh,Kasganj,2015,Kasganj2015,577.0,Kanshiram Nagar,,448582.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5472,5472,India,Uttar Pradesh,Kasganj,2016,Kasganj2016,577.0,Kanshiram Nagar,37.333332,503182.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5473,5473,India,Uttar Pradesh,Kasganj,2017,Kasganj2017,577.0,Kanshiram Nagar,,522441.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5474,5474,India,Uttar Pradesh,Kasganj,2018,Kasganj2018,577.0,Kanshiram Nagar,53.666668,537577.0,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5475,5475,India,Jammu And Kashmir,Kathua,2000,Kathua2000,189.0,Kathua,46.906979,19623.0,0.24,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5476,5476,India,Jammu And Kashmir,Kathua,2001,Kathua2001,189.0,Kathua,56.474998,20001.0,0.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5477,5477,India,Jammu And Kashmir,Kathua,2002,Kathua2002,189.0,Kathua,66.533333,21019.0,0.24,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5478,5478,India,Jammu And Kashmir,Kathua,2003,Kathua2003,189.0,Kathua,65.75,22099.0,0.24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5479,5479,India,Jammu And Kashmir,Kathua,2004,Kathua2004,189.0,Kathua,65.513512,23292.0,0.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5480,5480,India,Jammu And Kashmir,Kathua,2005,Kathua2005,189.0,Kathua,66.769234,24371.0,0.24,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5481,5481,India,Jammu And Kashmir,Kathua,2006,Kathua2006,189.0,Kathua,38.11628,25794.0,0.24,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5482,5482,India,Jammu And Kashmir,Kathua,2007,Kathua2007,189.0,Kathua,45.528572,27387.0,0.24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5483,5483,India,Jammu And Kashmir,Kathua,2008,Kathua2008,189.0,Kathua,66.894737,29102.0,0.24,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5484,5484,India,Jammu And Kashmir,Kathua,2009,Kathua2009,189.0,Kathua,55.657143,30512.0,0.24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5485,5485,India,Jammu And Kashmir,Kathua,2010,Kathua2010,189.0,Kathua,37.354839,32256.0,0.24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5486,5486,India,Jammu And Kashmir,Kathua,2011,Kathua2011,189.0,Kathua,,33990.0,0.24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5487,5487,India,Jammu And Kashmir,Kathua,2012,Kathua2012,189.0,Kathua,68.400002,35029.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5488,5488,India,Jammu And Kashmir,Kathua,2013,Kathua2013,189.0,Kathua,54.31818,36705.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5489,5489,India,Jammu And Kashmir,Kathua,2014,Kathua2014,189.0,Kathua,43.565216,34945.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5490,5490,India,Jammu And Kashmir,Kathua,2015,Kathua2015,189.0,Kathua,36.386364,41943.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5491,5491,India,Jammu And Kashmir,Kathua,2016,Kathua2016,189.0,Kathua,54.850399,43001.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5492,5492,India,Jammu And Kashmir,Kathua,2017,Kathua2017,189.0,Kathua,,45580.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5493,5493,India,Jammu And Kashmir,Kathua,2018,Kathua2018,189.0,Kathua,,48432.0,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5494,5494,India,Bihar,Katihar,2000,Katihar2000,88.0,Katihar,40.799999,62701.0,0.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5495,5495,India,Bihar,Katihar,2001,Katihar2001,88.0,Katihar,49.0,59105.0,0.2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5496,5496,India,Bihar,Katihar,2002,Katihar2002,88.0,Katihar,,66579.0,0.2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5497,5497,India,Bihar,Katihar,2003,Katihar2003,88.0,Katihar,,62286.0,0.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5498,5498,India,Bihar,Katihar,2004,Katihar2004,88.0,Katihar,47.0,70167.0,0.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5499,5499,India,Bihar,Katihar,2005,Katihar2005,88.0,Katihar,49.333332,68419.0,0.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5500,5500,India,Bihar,Katihar,2006,Katihar2006,88.0,Katihar,,80260.0,0.2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5501,5501,India,Bihar,Katihar,2007,Katihar2007,88.0,Katihar,55.75,84415.0,0.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5502,5502,India,Bihar,Katihar,2008,Katihar2008,88.0,Katihar,31.25,97284.0,0.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5503,5503,India,Bihar,Katihar,2009,Katihar2009,88.0,Katihar,53.636364,101938.0,0.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5504,5504,India,Bihar,Katihar,2010,Katihar2010,88.0,Katihar,,117503.0,0.2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5505,5505,India,Bihar,Katihar,2011,Katihar2011,88.0,Katihar,41.42857,129521.0,0.2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5506,5506,India,Bihar,Katihar,2012,Katihar2012,88.0,Katihar,29.379999,134303.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5507,5507,India,Bihar,Katihar,2013,Katihar2013,88.0,Katihar,28.461538,139961.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5508,5508,India,Bihar,Katihar,2014,Katihar2014,88.0,Katihar,,144963.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5509,5509,India,Bihar,Katihar,2015,Katihar2015,88.0,Katihar,,152593.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5510,5510,India,Bihar,Katihar,2016,Katihar2016,88.0,Katihar,38.125,163967.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5511,5511,India,Bihar,Katihar,2017,Katihar2017,88.0,Katihar,14.0,177197.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5512,5512,India,Bihar,Katihar,2018,Katihar2018,88.0,Katihar,,195868.0,0.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5513,5513,India,Madhya Pradesh,Katni,2000,Katni2000,310.0,Katni,64.0,85664.0,0.35,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5514,5514,India,Madhya Pradesh,Katni,2001,Katni2001,310.0,Katni,71.5,91792.0,0.35,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5515,5515,India,Madhya Pradesh,Katni,2002,Katni2002,310.0,Katni,68.375,87005.0,0.35,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5516,5516,India,Madhya Pradesh,Katni,2003,Katni2003,310.0,Katni,,96765.0,0.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5517,5517,India,Madhya Pradesh,Katni,2004,Katni2004,310.0,Katni,88.699997,99940.0,0.35,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5518,5518,India,Madhya Pradesh,Katni,2005,Katni2005,310.0,Katni,71.090912,104975.0,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5519,5519,India,Madhya Pradesh,Katni,2006,Katni2006,310.0,Katni,84.92308,114545.0,0.35,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5520,5520,India,Madhya Pradesh,Katni,2007,Katni2007,310.0,Katni,69.384613,119958.0,0.35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5521,5521,India,Madhya Pradesh,Katni,2008,Katni2008,310.0,Katni,78.0,135124.0,0.35,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5522,5522,India,Madhya Pradesh,Katni,2009,Katni2009,310.0,Katni,57.875,147933.0,0.35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5523,5523,India,Madhya Pradesh,Katni,2010,Katni2010,310.0,Katni,46.923077,155701.0,0.35,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5524,5524,India,Madhya Pradesh,Katni,2011,Katni2011,310.0,Katni,59.375,169600.0,0.35,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5525,5525,India,Madhya Pradesh,Katni,2012,Katni2012,310.0,Katni,14.875,184305.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5526,5526,India,Madhya Pradesh,Katni,2013,Katni2013,310.0,Katni,60.5,193761.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
5527,5527,India,Madhya Pradesh,Katni,2014,Katni2014,310.0,Katni,42.125,203761.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5528,5528,India,Madhya Pradesh,Katni,2015,Katni2015,310.0,Katni,50.400002,222663.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5529,5529,India,Madhya Pradesh,Katni,2016,Katni2016,310.0,Katni,65.875,251943.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5530,5530,India,Madhya Pradesh,Katni,2017,Katni2017,310.0,Katni,54.722221,265451.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
5531,5531,India,Madhya Pradesh,Katni,2018,Katni2018,310.0,Katni,77.428574,289720.0,0.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5532,5532,India,Uttar Pradesh,Kaushambi,2000,Kaushambi2000,606.0,Kaushambi,22.4,198839.0,0.27,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5533,5533,India,Uttar Pradesh,Kaushambi,2001,Kaushambi2001,606.0,Kaushambi,,202456.0,0.27,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5534,5534,India,Uttar Pradesh,Kaushambi,2002,Kaushambi2002,606.0,Kaushambi,,209007.0,0.27,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5535,5535,India,Uttar Pradesh,Kaushambi,2003,Kaushambi2003,606.0,Kaushambi,,220012.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5536,5536,India,Uttar Pradesh,Kaushambi,2004,Kaushambi2004,606.0,Kaushambi,,231029.0,0.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5537,5537,India,Uttar Pradesh,Kaushambi,2005,Kaushambi2005,606.0,Kaushambi,,244514.0,0.27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5538,5538,India,Uttar Pradesh,Kaushambi,2006,Kaushambi2006,606.0,Kaushambi,,263935.0,0.27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5539,5539,India,Uttar Pradesh,Kaushambi,2007,Kaushambi2007,606.0,Kaushambi,,280851.0,0.27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5540,5540,India,Uttar Pradesh,Kaushambi,2008,Kaushambi2008,606.0,Kaushambi,,302192.0,0.27,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5541,5541,India,Uttar Pradesh,Kaushambi,2009,Kaushambi2009,606.0,Kaushambi,,320989.0,0.27,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5542,5542,India,Uttar Pradesh,Kaushambi,2010,Kaushambi2010,606.0,Kaushambi,,346621.0,0.27,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
