,country,state,district,year,dyid,calcium,SDP
8678,India,Jammu And Kashmir,Rajauri,2005,Rajauri2005,30.857143,17284.24123
8679,India,Jammu And Kashmir,Rajauri,2006,Rajauri2006,34.25,18293.45199
8680,India,Jammu And Kashmir,Rajauri,2007,Rajauri2007,27.0,19423.22903
8681,India,Jammu And Kashmir,Rajauri,2008,Rajauri2008,44.5,20639.53011
8682,India,Jammu And Kashmir,Rajauri,2009,Rajauri2009,25.25,21639.52109
8683,India,Jammu And Kashmir,Rajauri,2010,Rajauri2010,20.333334,22876.38937
8684,India,Jammu And Kashmir,Rajauri,2011,Rajauri2011,,24106.16551
8685,India,Jammu And Kashmir,Rajauri,2012,Rajauri2012,50.400002,24843.16434
8686,India,Jammu And Kashmir,Rajauri,2013,Rajauri2013,41.111111,26031.51465
8687,India,Jammu And Kashmir,Rajauri,2014,Rajauri2014,29.799999,24783.37778
8688,India,Jammu And Kashmir,Rajauri,2015,Rajauri2015,22.857143,29746.40104
8689,India,Jammu And Kashmir,Rajauri,2016,Rajauri2016,17.111111,30497.05462
8690,India,Jammu And Kashmir,Rajauri,2017,Rajauri2017,,32325.71169
8691,India,Jammu And Kashmir,Rajauri,2018,Rajauri2018,,34348.49058
8692,India,Madhya Pradesh,Rajgarh,2000,Rajgarh2000,116.0,66750.0
8693,India,Madhya Pradesh,Rajgarh,2001,Rajgarh2001,110.4,71525.0
8694,India,Madhya Pradesh,Rajgarh,2002,Rajgarh2002,49.125,67795.0
8695,India,Madhya Pradesh,Rajgarh,2003,Rajgarh2003,,75400.0
8696,India,Madhya Pradesh,Rajgarh,2004,Rajgarh2004,88.666664,77874.0
8697,India,Madhya Pradesh,Rajgarh,2005,Rajgarh2005,62.266666,81797.30941
8698,India,Madhya Pradesh,Rajgarh,2006,Rajgarh2006,78.666664,89254.32538
8699,India,Madhya Pradesh,Rajgarh,2007,Rajgarh2007,64.714287,93472.17568
8700,India,Madhya Pradesh,Rajgarh,2008,Rajgarh2008,96.85714,105289.6369
8701,India,Madhya Pradesh,Rajgarh,2009,Rajgarh2009,70.166664,115270.5061
8702,India,Madhya Pradesh,Rajgarh,2010,Rajgarh2010,80.428574,121323.3901
8703,India,Madhya Pradesh,Rajgarh,2011,Rajgarh2011,102.14286,132153.5954
8704,India,Madhya Pradesh,Rajgarh,2012,Rajgarh2012,123.85714,143611.5153
8705,India,Madhya Pradesh,Rajgarh,2013,Rajgarh2013,83.647057,150980.3965
8706,India,Madhya Pradesh,Rajgarh,2014,Rajgarh2014,66.588234,158772.3624
8707,India,Madhya Pradesh,Rajgarh,2015,Rajgarh2015,,173500.2966
8708,India,Madhya Pradesh,Rajgarh,2016,Rajgarh2016,68.0,196315.5135
8709,India,Madhya Pradesh,Rajgarh,2017,Rajgarh2017,82.849998,206841.6175
8710,India,Madhya Pradesh,Rajgarh,2018,Rajgarh2018,77.666664,225751.7252
8711,India,Gujarat,Rajkot,2000,Rajkot2000,91.0,86431.0
8712,India,Gujarat,Rajkot,2001,Rajkot2001,,93455.0
8713,India,Gujarat,Rajkot,2002,Rajkot2002,74.571426,101603.0
8714,India,Gujarat,Rajkot,2003,Rajkot2003,,118525.0
8715,India,Gujarat,Rajkot,2004,Rajkot2004,145.375,125599.0
8716,India,Gujarat,Rajkot,2005,Rajkot2005,121.61539,143830.2317
8717,India,Gujarat,Rajkot,2006,Rajkot2006,94.333336,155994.5931
8718,India,Gujarat,Rajkot,2007,Rajkot2007,107.08334,174440.1805
8719,India,Gujarat,Rajkot,2008,Rajkot2008,89.095238,181896.7212
8720,India,Gujarat,Rajkot,2009,Rajkot2009,101.51724,207599.075
8721,India,Gujarat,Rajkot,2010,Rajkot2010,126.39394,230317.9376
8722,India,Gujarat,Rajkot,2011,Rajkot2011,119.31818,245624.7348
8723,India,Gujarat,Rajkot,2012,Rajkot2012,117.57895,275059.5603
8724,India,Gujarat,Rajkot,2013,Rajkot2013,126.3,295726.1724
8725,India,Gujarat,Rajkot,2014,Rajkot2014,109.77778,325294.6867
8726,India,Gujarat,Rajkot,2015,Rajkot2015,142.11765,357170.9651
8727,India,Gujarat,Rajkot,2016,Rajkot2016,190.88373,389051.3924
8728,India,Gujarat,Rajkot,2017,Rajkot2017,155.76471,436341.1924
8729,India,Gujarat,Rajkot,2018,Rajkot2018,130.64706,476857.5252
8730,India,Chhattisgarh,Rajnandgaon,2000,Rajnandgaon2000,,22372.0
8731,India,Chhattisgarh,Rajnandgaon,2001,Rajnandgaon2001,36.947369,25503.0
8732,India,Chhattisgarh,Rajnandgaon,2002,Rajnandgaon2002,47.578949,25072.0
8733,India,Chhattisgarh,Rajnandgaon,2003,Rajnandgaon2003,,29782.0
8734,India,Chhattisgarh,Rajnandgaon,2004,Rajnandgaon2004,52.0,31377.0
8735,India,Chhattisgarh,Rajnandgaon,2005,Rajnandgaon2005,50.200001,31889.50023
8736,India,Chhattisgarh,Rajnandgaon,2006,Rajnandgaon2006,68.173912,37956.10938
8737,India,Chhattisgarh,Rajnandgaon,2007,Rajnandgaon2007,39.636364,41024.28824
8738,India,Chhattisgarh,Rajnandgaon,2008,Rajnandgaon2008,43.333332,43715.67321
8739,India,Chhattisgarh,Rajnandgaon,2009,Rajnandgaon2009,66.5,44929.44992
8740,India,Chhattisgarh,Rajnandgaon,2010,Rajnandgaon2010,,49261.44251
8741,India,Chhattisgarh,Rajnandgaon,2011,Rajnandgaon2011,,52512.33229
8742,India,Chhattisgarh,Rajnandgaon,2012,Rajnandgaon2012,68.909088,54906.65551
8743,India,Chhattisgarh,Rajnandgaon,2013,Rajnandgaon2013,10.0,60344.90949
8744,India,Chhattisgarh,Rajnandgaon,2014,Rajnandgaon2014,47.866665,61031.42723
8745,India,Chhattisgarh,Rajnandgaon,2015,Rajnandgaon2015,44.322582,62332.48908
8746,India,Chhattisgarh,Rajnandgaon,2016,Rajnandgaon2016,59.581394,69220.55042
8747,India,Chhattisgarh,Rajnandgaon,2017,Rajnandgaon2017,112.20968,71631.48262
8748,India,Chhattisgarh,Rajnandgaon,2018,Rajnandgaon2018,48.0,77218.8512
8749,India,Jammu And Kashmir,Rajouri,2000,Rajouri2000,58.0,13917.0
8750,India,Jammu And Kashmir,Rajouri,2001,Rajouri2001,,14185.0
8751,India,Jammu And Kashmir,Rajouri,2002,Rajouri2002,,14907.0
8752,India,Jammu And Kashmir,Rajouri,2003,Rajouri2003,68.0,15673.0
8753,India,Jammu And Kashmir,Rajouri,2004,Rajouri2004,,16519.0
8754,India,Jammu And Kashmir,Rajouri,2005,Rajouri2005,,17284.24123
8755,India,Jammu And Kashmir,Rajouri,2006,Rajouri2006,,18293.45199
8756,India,Jammu And Kashmir,Rajouri,2007,Rajouri2007,30.0,19423.22903
8757,India,Jammu And Kashmir,Rajouri,2008,Rajouri2008,68.0,20639.53011
8758,India,Jammu And Kashmir,Rajouri,2009,Rajouri2009,,21639.52109
8759,India,Jammu And Kashmir,Rajouri,2010,Rajouri2010,,22876.38937
8760,India,Jammu And Kashmir,Rajouri,2011,Rajouri2011,,24106.16551
8761,India,Jammu And Kashmir,Rajouri,2012,Rajouri2012,62.0,24843.16434
8762,India,Jammu And Kashmir,Rajouri,2013,Rajouri2013,78.0,26031.51465
8763,India,Jammu And Kashmir,Rajouri,2014,Rajouri2014,67.0,24783.37778
8764,India,Jammu And Kashmir,Rajouri,2015,Rajouri2015,20.0,29746.40104
8765,India,Jammu And Kashmir,Rajouri,2016,Rajouri2016,16.0,30497.05462
8766,India,Jammu And Kashmir,Rajouri,2017,Rajouri2017,,32325.71169
8767,India,Jammu And Kashmir,Rajouri,2018,Rajouri2018,,34348.49058
8768,India,Rajasthan,Rajsamand,2000,Rajsamand2000,125.0,71764.0
8769,India,Rajasthan,Rajsamand,2001,Rajsamand2001,105.04762,79936.0
8770,India,Rajasthan,Rajsamand,2002,Rajsamand2002,69.714287,70333.0
8771,India,Rajasthan,Rajsamand,2003,Rajsamand2003,,92712.0
8772,India,Rajasthan,Rajsamand,2004,Rajsamand2004,78.5,90445.0
8773,India,Rajasthan,Rajsamand,2005,Rajsamand2005,68.800003,120202.0
8774,India,Rajasthan,Rajsamand,2006,Rajsamand2006,92.380951,134350.0
8775,India,Rajasthan,Rajsamand,2007,Rajsamand2007,123.47369,140471.0
8776,India,Rajasthan,Rajsamand,2008,Rajsamand2008,77.050003,152284.0
8777,India,Rajasthan,Rajsamand,2009,Rajsamand2009,104.96,161159.0
8778,India,Rajasthan,Rajsamand,2010,Rajsamand2010,98.315788,185366.0
8779,India,Rajasthan,Rajsamand,2011,Rajsamand2011,83.14286,202749.0
8780,India,Rajasthan,Rajsamand,2012,Rajsamand2012,121.2381,210170.5783
8781,India,Rajasthan,Rajsamand,2013,Rajsamand2013,118.90909,222730.4913
8782,India,Rajasthan,Rajsamand,2014,Rajsamand2014,80.307693,238688.607
8783,India,Rajasthan,Rajsamand,2015,Rajsamand2015,125.55556,257415.1347
8784,India,Rajasthan,Rajsamand,2016,Rajsamand2016,101.4,271635.6846
8785,India,Rajasthan,Rajsamand,2017,Rajsamand2017,113.84,285979.3206
8786,India,Rajasthan,Rajsamand,2018,Rajsamand2018,58.333332,291356.1327
8787,India,Karnataka,Ramanagara,2000,Ramanagara2000,,91136.0
8788,India,Karnataka,Ramanagara,2001,Ramanagara2001,,92788.0
8789,India,Karnataka,Ramanagara,2002,Ramanagara2002,,97765.0
8790,India,Karnataka,Ramanagara,2003,Ramanagara2003,,99669.0
8791,India,Karnataka,Ramanagara,2004,Ramanagara2004,,109775.0
8792,India,Karnataka,Ramanagara,2005,Ramanagara2005,,121069.2127
8793,India,Karnataka,Ramanagara,2006,Ramanagara2006,,133657.2931
8794,India,Karnataka,Ramanagara,2007,Ramanagara2007,,150429.591
8795,India,Karnataka,Ramanagara,2008,Ramanagara2008,,161131.12
8796,India,Karnataka,Ramanagara,2009,Ramanagara2009,30.714285,161170.9767
8797,India,Karnataka,Ramanagara,2010,Ramanagara2010,38.18182,177743.991
8798,India,Karnataka,Ramanagara,2011,Ramanagara2011,,183075.1962
8799,India,Karnataka,Ramanagara,2012,Ramanagara2012,,195690.3334
8800,India,Karnataka,Ramanagara,2013,Ramanagara2013,45.548386,213370.9889
8801,India,Karnataka,Ramanagara,2014,Ramanagara2014,,221452.0662
8802,India,Karnataka,Ramanagara,2015,Ramanagara2015,,247404.4776
8803,India,Karnataka,Ramanagara,2016,Ramanagara2016,32.16,280869.5594
8804,India,Karnataka,Ramanagara,2017,Ramanagara2017,,302064.573
8805,India,Karnataka,Ramanagara,2018,Ramanagara2018,50.880001,321585.3759
8806,India,Tamilnadu,Ramanathapuram,2000,Ramanathapuram2000,84.117645,126349.0
8807,India,Tamilnadu,Ramanathapuram,2001,Ramanathapuram2001,99.391304,123901.0
8808,India,Tamilnadu,Ramanathapuram,2002,Ramanathapuram2002,64.083336,124521.0
8809,India,Tamilnadu,Ramanathapuram,2003,Ramanathapuram2003,,132281.0
8810,India,Tamilnadu,Ramanathapuram,2004,Ramanathapuram2004,127.58334,147994.0
8811,India,Tamilnadu,Ramanathapuram,2005,Ramanathapuram2005,95.14286,169349.5552
8812,India,Tamilnadu,Ramanathapuram,2006,Ramanathapuram2006,93.800003,195867.6468
8813,India,Tamilnadu,Ramanathapuram,2007,Ramanathapuram2007,93.904762,208136.9834
8814,India,Tamilnadu,Ramanathapuram,2008,Ramanathapuram2008,,219145.3006
8815,India,Tamilnadu,Ramanathapuram,2009,Ramanathapuram2009,57.333332,242085.1541
8816,India,Tamilnadu,Ramanathapuram,2010,Ramanathapuram2010,,275101.6989
8817,India,Tamilnadu,Ramanathapuram,2011,Ramanathapuram2011,72.615387,295390.3546
8818,India,Tamilnadu,Ramanathapuram,2012,Ramanathapuram2012,,310659.6184
8819,India,Tamilnadu,Ramanathapuram,2013,Ramanathapuram2013,,328647.7039
8820,India,Tamilnadu,Ramanathapuram,2014,Ramanathapuram2014,50.799999,346822.3577
8821,India,Tamilnadu,Ramanathapuram,2015,Ramanathapuram2015,81.230766,377707.7511
8822,India,Tamilnadu,Ramanathapuram,2016,Ramanathapuram2016,58.416668,403830.3946
8823,India,Tamilnadu,Ramanathapuram,2017,Ramanathapuram2017,110.0,438088.9098
8824,India,Tamilnadu,Ramanathapuram,2018,Ramanathapuram2018,154.37038,469312.4037
8825,India,Jharkhand,Ramgarh,2000,Ramgarh2000,,26663.0
8826,India,Jharkhand,Ramgarh,2001,Ramgarh2001,42.0,28500.0
8827,India,Jharkhand,Ramgarh,2002,Ramgarh2002,,29298.0
8828,India,Jharkhand,Ramgarh,2003,Ramgarh2003,,31515.0
8829,India,Jharkhand,Ramgarh,2004,Ramgarh2004,25.0,36886.0
8830,India,Jharkhand,Ramgarh,2005,Ramgarh2005,42.0,35232.74837
8831,India,Jharkhand,Ramgarh,2006,Ramgarh2006,,35822.99667
8832,India,Jharkhand,Ramgarh,2007,Ramgarh2007,132.0,43802.81998
8833,India,Jharkhand,Ramgarh,2008,Ramgarh2008,73.333336,42041.80826
8834,India,Jharkhand,Ramgarh,2009,Ramgarh2009,66.0,46208.30775
8835,India,Jharkhand,Ramgarh,2010,Ramgarh2010,51.5,52930.46419
8836,India,Jharkhand,Ramgarh,2011,Ramgarh2011,50.0,55727.36515
8837,India,Jharkhand,Ramgarh,2012,Ramgarh2012,79.5,60652.99247
8838,India,Jharkhand,Ramgarh,2013,Ramgarh2013,,61092.29527
8839,India,Jharkhand,Ramgarh,2014,Ramgarh2014,,69188.36603
8840,India,Jharkhand,Ramgarh,2015,Ramgarh2015,,64184.04593
8841,India,Jharkhand,Ramgarh,2016,Ramgarh2016,,71539.02138
8842,India,Jharkhand,Ramgarh,2017,Ramgarh2017,,77708.7311
8843,India,Jharkhand,Ramgarh,2018,Ramgarh2018,,84656.44892
8844,India,Uttar Pradesh,Rampur,2000,Rampur2000,25.0,160015.0
8845,India,Uttar Pradesh,Rampur,2001,Rampur2001,19.555555,162926.0
8846,India,Uttar Pradesh,Rampur,2002,Rampur2002,,168198.0
8847,India,Uttar Pradesh,Rampur,2003,Rampur2003,,177054.0
8848,India,Uttar Pradesh,Rampur,2004,Rampur2004,,185920.0
8849,India,Uttar Pradesh,Rampur,2005,Rampur2005,,196772.0204
8850,India,Uttar Pradesh,Rampur,2006,Rampur2006,,212401.0209
8851,India,Uttar Pradesh,Rampur,2007,Rampur2007,,226014.1289
8852,India,Uttar Pradesh,Rampur,2008,Rampur2008,,243188.2444
8853,India,Uttar Pradesh,Rampur,2009,Rampur2009,,258315.0824
8854,India,Uttar Pradesh,Rampur,2010,Rampur2010,,278942.3693
8855,India,Uttar Pradesh,Rampur,2011,Rampur2011,,294034.6032
8856,India,Uttar Pradesh,Rampur,2012,Rampur2012,,306987.7115
8857,India,Uttar Pradesh,Rampur,2013,Rampur2013,,322446.2095
8858,India,Uttar Pradesh,Rampur,2014,Rampur2014,,332572.1478
8859,India,Uttar Pradesh,Rampur,2015,Rampur2015,,360995.6023
8860,India,Uttar Pradesh,Rampur,2016,Rampur2016,32.0,404934.0708
8861,India,Uttar Pradesh,Rampur,2017,Rampur2017,,420432.6769
8862,India,Uttar Pradesh,Rampur,2018,Rampur2018,56.0,432613.7016
8863,India,Jharkhand,Ranchi,2000,Ranchi2000,,26663.0
8864,India,Jharkhand,Ranchi,2001,Ranchi2001,,28500.0
8865,India,Jharkhand,Ranchi,2002,Ranchi2002,,29298.0
8866,India,Jharkhand,Ranchi,2003,Ranchi2003,,31515.0
8867,India,Jharkhand,Ranchi,2004,Ranchi2004,41.083332,36886.0
8868,India,Jharkhand,Ranchi,2005,Ranchi2005,43.81818,35232.74837
8869,India,Jharkhand,Ranchi,2006,Ranchi2006,36.285713,35822.99667
8870,India,Jharkhand,Ranchi,2007,Ranchi2007,40.57143,43802.81998
8871,India,Jharkhand,Ranchi,2008,Ranchi2008,44.81818,42041.80826
8872,India,Jharkhand,Ranchi,2009,Ranchi2009,34.545456,46208.30775
8873,India,Jharkhand,Ranchi,2010,Ranchi2010,44.57143,52930.46419
8874,India,Jharkhand,Ranchi,2011,Ranchi2011,38.0,55727.36515
8875,India,Jharkhand,Ranchi,2012,Ranchi2012,59.173912,60652.99247
8876,India,Jharkhand,Ranchi,2013,Ranchi2013,62.117645,61092.29527
8877,India,Jharkhand,Ranchi,2014,Ranchi2014,,69188.36603
8878,India,Jharkhand,Ranchi,2015,Ranchi2015,,64184.04593
8879,India,Jharkhand,Ranchi,2016,Ranchi2016,,71539.02138
8880,India,Jharkhand,Ranchi,2017,Ranchi2017,,77708.7311
8881,India,Jharkhand,Ranchi,2018,Ranchi2018,,84656.44892
8882,India,Telangana,Ranga Reddy,2000,Ranga Reddy2000,48.599998,
8883,India,Telangana,Ranga Reddy,2001,Ranga Reddy2001,,
8884,India,Telangana,Ranga Reddy,2002,Ranga Reddy2002,385.0,
8885,India,Telangana,Ranga Reddy,2003,Ranga Reddy2003,284.0,
8886,India,Telangana,Ranga Reddy,2004,Ranga Reddy2004,91.0,79916.0
8887,India,Telangana,Ranga Reddy,2005,Ranga Reddy2005,121.71429,92751.0
8888,India,Telangana,Ranga Reddy,2006,Ranga Reddy2006,93.0,102977.0
8889,India,Telangana,Ranga Reddy,2007,Ranga Reddy2007,81.599998,113456.0
8890,India,Telangana,Ranga Reddy,2008,Ranga Reddy2008,61.599998,128918.0
8891,India,Telangana,Ranga Reddy,2009,Ranga Reddy2009,70.0,129267.0
8892,India,Telangana,Ranga Reddy,2010,Ranga Reddy2010,44.57143,152123.0
8893,India,Telangana,Ranga Reddy,2011,Ranga Reddy2011,71.400002,160602.0
8894,India,Telangana,Ranga Reddy,2012,Ranga Reddy2012,,165080.1387
8895,India,Telangana,Ranga Reddy,2013,Ranga Reddy2013,60.63158,172681.0219
8896,India,Telangana,Ranga Reddy,2014,Ranga Reddy2014,82.0,184192.0033
8897,India,Telangana,Ranga Reddy,2015,Ranga Reddy2015,83.714287,205923.2781
8898,India,Telangana,Ranga Reddy,2016,Ranga Reddy2016,102.5,225107.7532
8899,India,Telangana,Ranga Reddy,2017,Ranga Reddy2017,99.416664,246058.0951
8900,India,Telangana,Ranga Reddy,2018,Ranga Reddy2018,110.94736,268925.946
8901,India,Madhya Pradesh,Ratlam,2000,Ratlam2000,103.14286,66750.0
8902,India,Madhya Pradesh,Ratlam,2001,Ratlam2001,50.666668,71525.0
8903,India,Madhya Pradesh,Ratlam,2002,Ratlam2002,64.26667,67795.0
8904,India,Madhya Pradesh,Ratlam,2003,Ratlam2003,,75400.0
8905,India,Madhya Pradesh,Ratlam,2004,Ratlam2004,79.272728,77874.0
8906,India,Madhya Pradesh,Ratlam,2005,Ratlam2005,75.529411,81797.30941
8907,India,Madhya Pradesh,Ratlam,2006,Ratlam2006,60.0,89254.32538
8908,India,Madhya Pradesh,Ratlam,2007,Ratlam2007,65.629631,93472.17568
8909,India,Madhya Pradesh,Ratlam,2008,Ratlam2008,91.388885,105289.6369
8910,India,Madhya Pradesh,Ratlam,2009,Ratlam2009,45.473682,115270.5061
8911,India,Madhya Pradesh,Ratlam,2010,Ratlam2010,79.333336,121323.3901
8912,India,Madhya Pradesh,Ratlam,2011,Ratlam2011,32.0,132153.5954
8913,India,Madhya Pradesh,Ratlam,2012,Ratlam2012,65.714287,143611.5153
8914,India,Madhya Pradesh,Ratlam,2013,Ratlam2013,76.0,150980.3965
8915,India,Madhya Pradesh,Ratlam,2014,Ratlam2014,35.833332,158772.3624
8916,India,Madhya Pradesh,Ratlam,2015,Ratlam2015,68.25,173500.2966
8917,India,Madhya Pradesh,Ratlam,2016,Ratlam2016,72.833336,196315.5135
8918,India,Madhya Pradesh,Ratlam,2017,Ratlam2017,69.239998,206841.6175
8919,India,Madhya Pradesh,Ratlam,2018,Ratlam2018,75.302757,225751.7252
8920,India,Maharashtra,Ratnagiri,2000,Ratnagiri2000,18.594595,210526.0
8921,India,Maharashtra,Ratnagiri,2001,Ratnagiri2001,18.5,217963.0
8922,India,Maharashtra,Ratnagiri,2002,Ratnagiri2002,30.518518,232994.0
8923,India,Maharashtra,Ratnagiri,2003,Ratnagiri2003,,250989.0
8924,India,Maharashtra,Ratnagiri,2004,Ratnagiri2004,22.666666,272860.0
8925,India,Maharashtra,Ratnagiri,2005,Ratnagiri2005,18.272728,312392.0067
8926,India,Maharashtra,Ratnagiri,2006,Ratnagiri2006,27.459459,355420.8288
8927,India,Maharashtra,Ratnagiri,2007,Ratnagiri2007,17.916666,396788.2581
8928,India,Maharashtra,Ratnagiri,2008,Ratnagiri2008,17.225807,403020.878
8929,India,Maharashtra,Ratnagiri,2009,Ratnagiri2009,16.857143,441960.0042
8930,India,Maharashtra,Ratnagiri,2010,Ratnagiri2010,,492315.7681
8931,India,Maharashtra,Ratnagiri,2011,Ratnagiri2011,,513169.0878
8932,India,Maharashtra,Ratnagiri,2012,Ratnagiri2012,19.666666,541918.7142
8933,India,Maharashtra,Ratnagiri,2013,Ratnagiri2013,19.789474,577375.1845
8934,India,Maharashtra,Ratnagiri,2014,Ratnagiri2014,13.708333,612808.8795
8935,India,Maharashtra,Ratnagiri,2015,Ratnagiri2015,27.0,661626.2078
8936,India,Maharashtra,Ratnagiri,2016,Ratnagiri2016,21.736841,727040.298
8937,India,Maharashtra,Ratnagiri,2017,Ratnagiri2017,67.78611,756622.5823
8938,India,Maharashtra,Ratnagiri,2018,Ratnagiri2018,14.989921,787375.0576
8939,India,Odisha,Rayagada,2000,Rayagada2000,,37386.0
8940,India,Odisha,Rayagada,2001,Rayagada2001,,39662.0
8941,India,Odisha,Rayagada,2002,Rayagada2002,,39377.0
8942,India,Odisha,Rayagada,2003,Rayagada2003,,45127.0
8943,India,Odisha,Rayagada,2004,Rayagada2004,,51020.0
8944,India,Odisha,Rayagada,2005,Rayagada2005,,53284.82037
8945,India,Odisha,Rayagada,2006,Rayagada2006,,59918.68858
8946,India,Odisha,Rayagada,2007,Rayagada2007,,65056.93469
8947,India,Odisha,Rayagada,2008,Rayagada2008,,69946.03552
8948,India,Odisha,Rayagada,2009,Rayagada2009,18.0,70508.8637
8949,India,Odisha,Rayagada,2010,Rayagada2010,,74953.70549
8950,India,Odisha,Rayagada,2011,Rayagada2011,,77766.34554
8951,India,Odisha,Rayagada,2012,Rayagada2012,39.81818,82364.33418
8952,India,Odisha,Rayagada,2013,Rayagada2013,54.153847,88769.53095
8953,India,Odisha,Rayagada,2014,Rayagada2014,30.666666,89839.15806
8954,India,Odisha,Rayagada,2015,Rayagada2015,21.17647,96411.90055
8955,India,Odisha,Rayagada,2016,Rayagada2016,,111702.7323
8956,India,Odisha,Rayagada,2017,Rayagada2017,49.857143,120401.4015
8957,India,Odisha,Rayagada,2018,Rayagada2018,34.450001,128834.6631
8958,India,Jammu And Kashmir,Reasi,2000,Reasi2000,39.200001,13917.0
8959,India,Jammu And Kashmir,Reasi,2001,Reasi2001,75.75,14185.0
8960,India,Jammu And Kashmir,Reasi,2002,Reasi2002,62.799999,14907.0
8961,India,Jammu And Kashmir,Reasi,2003,Reasi2003,45.799999,15673.0
8962,India,Jammu And Kashmir,Reasi,2004,Reasi2004,38.0,16519.0
8963,India,Jammu And Kashmir,Reasi,2005,Reasi2005,37.5,17284.24123
8964,India,Jammu And Kashmir,Reasi,2006,Reasi2006,38.0,18293.45199
8965,India,Jammu And Kashmir,Reasi,2007,Reasi2007,43.666668,19423.22903
8966,India,Jammu And Kashmir,Reasi,2008,Reasi2008,68.666664,20639.53011
8967,India,Jammu And Kashmir,Reasi,2009,Reasi2009,31.666666,21639.52109
8968,India,Jammu And Kashmir,Reasi,2010,Reasi2010,28.4,22876.38937
8969,India,Jammu And Kashmir,Reasi,2011,Reasi2011,,24106.16551
8970,India,Jammu And Kashmir,Reasi,2012,Reasi2012,48.5,24843.16434
8971,India,Jammu And Kashmir,Reasi,2013,Reasi2013,56.0,26031.51465
8972,India,Jammu And Kashmir,Reasi,2014,Reasi2014,37.42857,24783.37778
8973,India,Jammu And Kashmir,Reasi,2015,Reasi2015,29.5,29746.40104
8974,India,Jammu And Kashmir,Reasi,2016,Reasi2016,35.333332,30497.05462
8975,India,Jammu And Kashmir,Reasi,2017,Reasi2017,,32325.71169
8976,India,Jammu And Kashmir,Reasi,2018,Reasi2018,,34348.49058
8977,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2000,ReasiÃƒâ€šÃ‚Â 2000,,13917.0
8978,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2001,ReasiÃƒâ€šÃ‚Â 2001,,14185.0
8979,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2002,ReasiÃƒâ€šÃ‚Â 2002,,14907.0
8980,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2003,ReasiÃƒâ€šÃ‚Â 2003,,15673.0
8981,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2004,ReasiÃƒâ€šÃ‚Â 2004,,16519.0
8982,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2005,ReasiÃƒâ€šÃ‚Â 2005,,17284.24123
8983,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2006,ReasiÃƒâ€šÃ‚Â 2006,,18293.45199
8984,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2007,ReasiÃƒâ€šÃ‚Â 2007,,19423.22903
8985,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2008,ReasiÃƒâ€šÃ‚Â 2008,,20639.53011
8986,India,Jammu And Kashmir,ReasiÃƒâ€šÃ‚Â ,2009,ReasiÃƒâ€šÃ‚Â 2009,,21639.52109
